City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
582,shihezi,44.3,86.0333,26.81,33,100,4.68,CN,1722984351
583,prince george,53.9166,-122.753,24.23,48,40,5.66,CA,1722984352
584,fortaleza,-3.7227,-38.5247,26.79,83,0,5.14,BR,1722984287
585,wynyard,-41.0,145.7167,10.76,79,32,3.62,AU,1722984354
586,parang,7.3704,124.2697,24.91,88,100,1.85,PH,1722984355
587,erenhot,43.6475,111.9767,24.42,39,1,2.35,CN,1722984357
588,bukama,-9.2,25.85,21.71,22,2,0.62,CD,1722984358
589,eydhafushi,5.1033,73.0708,27.77,78,97,4.14,MV,1722984359
590,karachi,24.9056,67.0822,28.9,79,75,7.2,PK,1722984150
591,walvis bay,-22.9575,14.5053,12.27,95,47,1.85,NA,1722984361
